Tipo;Descripcion;Habitaciones;Baños;Área;Barrio;UPZ;Valor
Apartamento;Apartamento en venta en Santa Fe;1;1;41;Santa Fe;SANTA FE: Las Nieves + Sagrado Corazón;220000000
Casa;Casa en venta en Zona Noroccidental;4;3;200;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;890000000
Apartamento;Apartamento en venta en El Chicó;3;3;193;El Chicó;CHAPINERO: Chicó Lago + El Refugio;980000000
Apartamento;Apartamento en venta en Chapinero;2;3;150;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;1300000000
Casa;Casa en venta en Barrios Unidos;4;3;170;Barrios Unidos;Los Andes;800000000
Casa;Casa en venta en Usaquén;4;2;216;Usaquén;Usaquén;650000000
Apartamento;Apartamento en venta en Cedritos;2;2;66;Cedritos;Usaquén;440000000
Oficina/Consultorio;Oficina/Consultorio en venta en Chapinero;7;1;56;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;280000000
Apartamento;Apartamento en venta en Santa Fe;3;2;92;Santa Fe;SANTA FE: Las Nieves + Sagrado Corazón;430000000
Apartamento;Apartamento en venta en Usaquén;2;2;60;Usaquén;Usaquén;285000000
Casa;Casa en venta en Barrios Unidos;2;3;176;Barrios Unidos;Los Andes;690000000
Apartamento;Apartamento en venta en Barrios Unidos;2;1;38;Barrios Unidos;Los Andes;220000000
Apartamento;Apartamento en venta en Castilla;3;2;70;Castilla;KENNEDY: Castilla + Bavaria;220000000
Apartamento;Apartamento en venta en Suba;3;2;80;Suba;Suba;315000000
Apartamento;Apartamento en venta en Santa Fe;1;1;41;Santa Fe;SANTA FE: Las Nieves + Sagrado Corazón;220000000
Apartamento;Apartamento en venta en Barrios Unidos;2;2;83;Barrios Unidos;Los Andes;560000000
Casa;Casa en venta en Kennedy;3;3;86;Kennedy;Kennedy Central;285000000
Apartamento;Apartamento en venta en Usaquén;2;2;69;Usaquén;Usaquén;410000000
Apartamento;Apartamento en venta en El Virrey;3;4;143;El Virrey;Comuneros;1000000000
Apartamento;Apartamento en venta en Bella Suiza;3;3;71;Bella Suiza;USAQUÉN: Country Club + Santa Bárbara;350000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;48;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;190000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;47;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;174000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;4;135;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;680000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;122;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;720000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;62;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;240000000
Apartamento;Apartamento en venta en Puente Largo;3;2;103;Puente Largo;La Alhambra;468270000
Apartamento;Apartamento en venta en Bosa;3;1;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Chico Norte;1;2;66;Chico Norte;CHAPINERO: Chicó Lago + El Refugio;790000000
Apartamento;Apartamento en venta en Chico Reservado;3;4;292;Chico Reservado;CHAPINERO: Chicó Lago + El Refugio;3807000000
Apartamento;Apartamento en venta en Chico Norte;3;3;103;Chico Norte;CHAPINERO: Chicó Lago + El Refugio;1000000000
Apartamento;Apartamento en venta en El Batán;2;2;89;El Batán;La Alhambra;450000000
Apartamento;Apartamento en venta en Usaquén;2;2;69;Usaquén;Usaquén;499000000
Apartamento;Apartamento en venta en Usaquén;2;2;50;Usaquén;Usaquén;360000000
Apartamento;Apartamento en venta en Usaquén;3;2;73;Usaquén;Usaquén;310000000
Edificio;Edificio en venta en Usaquén;12;7;1664;Usaquén;Usaquén;16000000000
Apartamento;Apartamento en venta en Engativa;3;2;55;Engativa;Engativá;210000000
Casa;Casa en venta en Santa Ana;3;4;134;Santa Ana;Usaquén;1200000000
Apartamento;Apartamento en venta en Galerias;3;2;60;Galerias;Galerías;430000000
Apartamento;Apartamento en venta en Cedritos;3;2;78;Cedritos;Usaquén;320000000
Apartamento;Apartamento en venta en Cedritos;1;2;52;Cedritos;Usaquén;375000000
Casa;Casa en venta en Los Mártires;4;4;355;Los Mártires;La Sabana;620000000
Apartamento;Apartamento en venta en Santa Barbara;1;1;45;Santa Barbara;USAQUÉN: Country Club + Santa Bárbara;359000000
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;79;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;400000000
Apartamento;Apartamento en venta en Chapinero;4;6;396;Chapinero;CHAPINERO: Pardo Rubio + Chapinero;2750000000
Apartamento;Apartamento en venta en Chico Norte;1;1;42;Chico Norte;CHAPINERO: Chicó Lago + El Refugio;425000000
Apartamento;Apartamento en venta en Usaquén;3;3;135;Usaquén;Usaquén;950000000
Apartamento;Apartamento en venta en Chapinero Alto;3;3;180;Chapinero Alto;CHAPINERO: Pardo Rubio + Chapinero;950000000
Casa;Casa en venta en Rafael Uribe Uribe;4;4;217;Rafael Uribe Uribe;Los Alcázares;600000000
Apartamento;Apartamento en venta en Tintala;2;1;49;Tintala;Tintala;135000000
Apartamento;Apartamento en venta en Lagos De Cordoba;3;3;108;Lagos De Cordoba;Niza;587000000
Local;Local en venta en Galerias;10;6;350;Galerias;Galerías;1350000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;78;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;550000000
Apartamento;Apartamento en venta en Usaquén;3;2;101;Usaquén;Usaquén;630000000
Casa;Casa en venta en Fontibón;16;6;380;Fontibón;Fontibón;760000000
Apartamento;Apartamento en venta en Kennedy;3;2;62;Kennedy;Kennedy Central;242000000
Apartamento;Apartamento en venta en Salitre ;4;3;101;Salitre ;ENGATIVÁ: Santa Cecilia + Jardín  Botánico;615000000
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;57;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;345000000
Casa;Casa en venta en Gratamira;3;4;190;Gratamira;Niza;740000000
Casa;Casa en venta en Zona Noroccidental;4;5;187;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;1080000000
Apartamento;Apartamento en venta en Ciudadela Colsubsidio;3;1;50;Ciudadela Colsubsidio;Bolivia;190000000
Apartamento;Apartamento en venta en Cedritos;1;2;46;Cedritos;Usaquén;255000000
Casa;Casa en venta en Madelena;3;2;201;Madelena;Arborizadora;280000000
Casa;Casa en venta en Madelena;4;2;210;Madelena;Arborizadora;480000000
Casa;Casa en venta en Madelena;4;2;190;Madelena;Arborizadora;350000000
Casa;Casa en venta en Bosa;3;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;148000000
Apartamento;Apartamento en venta en Bosa;3;2;52;Bosa;Bosa Central;155000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;104;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;479030000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;122000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;148000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;148000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;2;52;Bosa;Bosa Central;155000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;153500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Apartamento;Apartamento en venta en Bosa;2;1;48;Bosa;Bosa Central;128500000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Usaquén;3;2;82;Usaquén;Usaquén;450000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;153500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;2;52;Bosa;Bosa Central;155000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;2;1;48;Bosa;Bosa Central;128500000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;153500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;148000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;153500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Usaquén;3;2;82;Usaquén;Usaquén;450000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;136000000
Casa;Casa en venta en Fontibón;4;4;153;Fontibón;Fontibón;612000000
Apartamento;Apartamento en venta en Engativa;3;1;53;Engativa;Engativá;159000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;131000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;129690000
Casa;Casa en venta en Bosa;3;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
Casa;Casa en venta en Bosa;3;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;124000000
Apartamento;Apartamento en venta en Bosa;3;1;56;Bosa;Bosa Central;150000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;56;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;122000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;122000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;2;1;47;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;46;Bosa;Bosa Central;125730000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;2;52;Bosa;Bosa Central;155000000
Apartamento;Apartamento en venta en Bosa;2;1;48;Bosa;Bosa Central;128500000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;129000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Casa;Casa en venta en Bosa;3;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;124000000
Apartamento;Apartamento en venta en Bosa;2;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;Bosa Central;131000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;153500000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;129000000
Apartamento;Apartamento en venta en Bosa;3;1;56;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;127500000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125500000
Casa;Casa en venta en Bosa;3;1;48;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125500000
Apartamento;Apartamento en venta en Bosa;3;1;53;Bosa;Bosa Central;142000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;2;57;Bosa;Bosa Central;147300000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Rafael Uribe Uribe;3;2;60;Rafael Uribe Uribe;Los Alcázares;255000000
Casa;Casa en venta en Normandia;3;3;124;Normandia;ENGATIVÁ: Santa Cecilia + Jardín  Botánico;540000000
Apartamento;Apartamento en venta en La Uribe;3;2;64;La Uribe;Usaquén;240000000
Apartamento;Apartamento en venta en Suba;3;1;48;Suba;Suba;190000000
Apartamento;Apartamento en venta en Salitre ;3;2;64;Salitre ;ENGATIVÁ: Santa Cecilia + Jardín  Botánico;466000000
Casa;Casa en venta en Kennedy;6;3;216;Kennedy;Kennedy Central;498000000
Apartamento;Apartamento en venta en Usaquén;3;3;122;Usaquén;Usaquén;609000000
Apartamento;Apartamento en venta en Usaquén;2;2;51;Usaquén;Usaquén;336000000
Apartamento;Apartamento en venta en El Batán;3;3;120;El Batán;La Alhambra;730000000
Apartamento;Apartamento en venta en Usaquén;2;1;51;Usaquén;Usaquén;220000000
Apartamento;Apartamento en venta en Chico Reservado;3;4;175;Chico Reservado;CHAPINERO: Chicó Lago + El Refugio;1150000000
Apartamento;Apartamento en venta en Alameda;3;2;97;Alameda;Engativá;580000000
Apartamento;Apartamento en venta en Bella Suiza;3;3;117;Bella Suiza;USAQUÉN: Country Club + Santa Bárbara;620000000
Apartamento;Apartamento en venta en Chico Reservado;3;3;135;Chico Reservado;CHAPINERO: Chicó Lago + El Refugio;1300000000
Apartamento;Apartamento en venta en Pasadena ;2;2;63;Pasadena ;;350000000
Apartamento;Apartamento en venta en Gran America;3;2;80;Gran America;Quinta Paredes;670000000
Apartamento;Apartamento en venta en Madelena;2;1;40;Madelena;Arborizadora;179999999
Apartamento;Apartamento en venta en Parque Central Bavaria;1;2;68;Parque Central Bavaria;SANTA FE: Las Nieves + Sagrado Corazón;460000000
Apartamento;Apartamento en venta en El Refugio;1;2;58;El Refugio;CHAPINERO: Chicó Lago + El Refugio;651000000
Apartamento;Apartamento en venta en El Refugio;1;2;55;El Refugio;CHAPINERO: Chicó Lago + El Refugio;622000000
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;87;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;419999999
Apartamento;Apartamento en venta en Mirandela ;3;2;76;Mirandela ;SUBA: La Academia + Guaymaral + San José de Bavaria;280000000
Apartamento;Apartamento en venta en Ciudadela Colsubsidio;2;1;50;Ciudadela Colsubsidio;Bolivia;193000000
Apartamento;Apartamento en venta en Ciudad Bolívar;4;3;101;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;460000000
Apartamento;Apartamento en venta en Ciudad Bolívar;3;1;54;Ciudad Bolívar;CIUDAD BOLÍVAR: Monteblanco + El Tesoro + El Mochuelo;179999000
Apartamento;Apartamento en venta en El Chicó;3;3;92;El Chicó;CHAPINERO: Chicó Lago + El Refugio;640000000
Casa;Casa en venta en Engativa;3;2;82;Engativa;Engativá;390000000
Casa;Casa en venta en Zona Noroccidental;6;3;144;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;536000000
Casa;Casa en venta en Zona Noroccidental;3;2;182;Zona Noroccidental;CHAPINERO: Pardo Rubio + Chapinero;670000000
Casa;Casa en venta en Kennedy;9;5;445;Kennedy;Kennedy Central;600000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;136000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;134000000
Apartamento;Apartamento en venta en Bosa;3;1;57;Bosa;Bosa Central;145000000
Apartamento;Apartamento en venta en Bosa;2;1;47;Bosa;Bosa Central;130000000
Apartamento;Apartamento en venta en Bosa;3;1;46;Bosa;Bosa Central;125730000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;128000000
Apartamento;Apartamento en venta en Bosa;3;1;57;Bosa;Bosa Central;145000000
Casa;Casa en venta en Bosa;3;1;47;Bosa;Bosa Central;120800000
Apartamento;Apartamento en venta en Bosa;3;1;56;Bosa;Bosa Central;150000000
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;Bosa Central;136000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;125000000
Apartamento;Apartamento en venta en Bosa;3;2;52;Bosa;Bosa Central;155000000
Apartamento;Apartamento en venta en Bosa;3;1;47;Bosa;Bosa Central;102000000
Apartamento;Apartamento en venta en Bosa;3;2;62;Bosa;Bosa Central;150000000
